Index,Similar Digits to Pi,,Similar Digits to Pi,Index
5393,4129,,,
5394,4129,,,
5395,4131,,,
5396,4131,,,
5397,4131,,,
5398,4133,,,
5399,4134,,,
5400,4133,,,
5401,4135,,,
5402,4136,,,
5403,4137,,,
5404,4137,,,
5405,4138,,,
5406,4138,,,
5407,4140,,,
5408,4139,,,
5409,4141,,,
5410,4141,,,
5411,4143,,,
5412,4143,,,
5413,4144,,,
5414,4145,,,
5415,4146,,,
5416,4146,,,
5417,4147,,,
5418,4148,,,
5419,4149,,,
5420,4150,,,
5421,4151,,,
5422,4151,,,
5423,4152,,,
5424,4153,,,
5425,4153,,,
5426,4154,,,
5427,4155,,,
5428,4155,,,
5429,4157,,,
5430,4157,,,
5431,4158,,,
5432,4159,,,
5433,4159,,,
5434,4160,,,
5435,4161,,,
5436,4162,,,
5437,4163,,,
5438,4163,,,
5439,4164,,,
5440,4165,,,
5441,4165,,,
5442,4166,,,
5443,4167,,,
5444,4168,,,
5445,4168,,,
5446,4170,,,
5447,4169,,,
5448,4171,,,
5449,4171,,,
5450,4173,,,
5451,4173,,,
5452,4174,,,
5453,4175,,,
5454,4176,,,
5455,4176,,,
5456,4177,,,
5457,4178,,,
5458,4179,,,
5459,4180,,,
5460,4180,,,
5461,4181,,,
5462,4181,,,
5463,4183,,,
5464,4183,,,
5465,4184,,,
5466,4185,,,
5467,4186,,,
5468,4185,,,
5469,4187,,,
5470,4188,,,
5471,4188,,,
5472,4189,,,
5473,4190,,,
5474,4191,,,
5475,4192,,,
5476,4192,,,
5477,4193,,,
5478,4194,,,
5479,4195,,,
5480,4196,,,
5481,4195,,,
5482,4197,,,
5483,4198,,,
5484,4199,,,
5485,4198,,,
5486,4200,,,
5487,4201,,,
5488,4202,,,
5489,4201,,,
5490,4203,,,
5491,4204,,,
5492,4205,,,
5493,4206,,,
5494,4206,,,
5495,4207,,,
5496,4207,,,
5497,4209,,,
5498,4209,,,
5499,4210,,,
5500,4211,,,
5501,4212,,,
5502,4213,,,
5503,4213,,,
5504,4214,,,
5505,4215,,,
5506,4215,,,
5507,4216,,,
5508,4217,,,
5509,4216,,,
5510,4218,,,
5511,4219,,,
5512,4220,,,
5513,4220,,,
5514,4221,,,
5515,4222,,,
5516,4223,,,
5517,4224,,,
5518,4225,,,
5519,4225,,,
5520,4226,,,
5521,4226,,,
5522,4228,,,
5523,4228,,,
5524,4229,,,
5525,4229,,,
5526,4231,,,
5527,4232,,,
5528,4232,,,
5529,4233,,,
5530,4234,,,
5531,4234,,,
5532,4236,,,
5533,4235,,,
5534,4237,,,
5535,4237,,,
5536,4238,,,
5537,4239,,,
5538,4239,,,
5539,4241,,,
5540,4239,,,
5541,4242,,,
5542,4243,,,
5543,4244,,,
5544,4245,,,
5545,4245,,,
5546,4246,,,
5547,4246,,,
5548,4248,,,
5549,4248,,,
5550,4249,,,
5551,4250,,,
5552,4251,,,
5553,4251,,,
5554,4252,,,
5555,4253,,,
5556,4253,,,
5557,4254,,,
5558,4255,,,
5559,4254,,,
5560,4257,,,
5561,4254,,,
5562,4259,,,
5563,4258,,,
5564,4259,,,
5565,4261,,,
5566,4261,,,
5567,4262,,,
5568,4263,,,
5569,4264,,,
5570,4264,,,
5571,4265,,,
5572,4266,,,
5573,4266,,,
5574,4267,,,
5575,4268,,,
5576,4268,,,
5577,4270,,,
5578,4271,,,
5579,4272,,,
5580,4271,,,
5581,4272,,,
5582,4273,,,
5583,4274,,,
5584,4275,,,
5585,4276,,,
5586,4277,,,
5587,4277,,,
5588,4278,,,
5589,4279,,,
5590,4280,,,
5591,4280,,,
5592,4281,,,
5593,4282,,,
5594,4283,,,
5595,4284,,,
5596,4284,,,
5597,4285,,,
5598,4285,,,
5599,4286,,,
5600,4287,,,
5601,4288,,,
5602,4288,,,
5603,4290,,,
5604,4291,,,
5605,4291,,,
5606,4292,,,
5607,4292,,,
5608,4293,,,
5609,4294,,,
5610,4295,,,
5611,4296,,,
5612,4296,,,
5613,4298,,,
5614,4298,,,
5615,4299,,,
5616,4300,,,
5617,4299,,,
5618,4301,,,
5619,4302,,,
5620,4303,,,
5621,4303,,,
5622,4304,,,
5623,4305,,,
5624,4305,,,
5625,4307,,,
5626,4307,,,
5627,4308,,,
5628,4308,,,
5629,4310,,,
5630,4310,,,
5631,4311,,,
5632,4312,,,
5633,4313,,,
5634,4312,,,
5635,4314,,,
5636,4315,,,
5637,4315,,,
5638,4316,,,
5639,4317,,,
5640,4318,,,
5641,4319,,,
5642,4319,,,
5643,4320,,,
5644,4321,,,
5645,4321,,,
5646,4322,,,
5647,4324,,,
5648,4323,,,
5649,4325,,,
5650,4326,,,
5651,4326,,,
5652,4327,,,
5653,4328,,,
5654,4329,,,
5655,4330,,,
5656,4330,,,
5657,4331,,,
5658,4331,,,
5659,4332,,,
5660,4334,,,
5661,4333,,,
5662,4335,,,
5663,4336,,,
5664,4336,,,
5665,4337,,,
5666,4338,,,
5667,4339,,,
5668,4339,,,
5669,4340,,,
5670,4341,,,
5671,4341,,,
5672,4342,,,
5673,4343,,,
5674,4344,,,
5675,4345,,,
5676,4345,,,
5677,4346,,,
5678,4347,,,
5679,4348,,,
5680,4349,,,
5681,4349,,,
5682,4350,,,
5683,4350,,,
5684,4352,,,
5685,4351,,,
5686,4353,,,
5687,4353,,,
5688,4355,,,
5689,4355,,,
5690,4356,,,
5691,4357,,,
5692,4358,,,
5693,4359,,,
5694,4359,,,
5695,4360,,,
5696,4361,,,
5697,4361,,,
5698,4362,,,
5699,4363,,,
5700,4363,,,
5701,4364,,,
5702,4366,,,
5703,4366,,,
5704,4367,,,
5705,4366,,,
5706,4369,,,
5707,4369,,,
5708,4370,,,
5709,4370,,,
5710,4372,,,
5711,4372,,,
5712,4373,,,
5713,4374,,,
5714,4375,,,
5715,4375,,,
5716,4376,,,
5717,4377,,,
5718,4378,,,
5719,4379,,,
5720,4378,,,
5721,4380,,,
5722,4381,,,
5723,4381,,,
5724,4383,,,
5725,4382,,,
5726,4384,,,
5727,4384,,,
5728,4385,,,
5729,4386,,,
5730,4387,,,
5731,4388,,,
5732,4389,,,
5733,4389,,,
5734,4390,,,
5735,4391,,,
5736,4392,,,
5737,4393,,,
5738,4392,,,
5739,4394,,,
5740,4394,,,
5741,4395,,,
5742,4396,,,
5743,4397,,,
5744,4397,,,
5745,4398,,,
5746,4399,,,
5747,4400,,,
5748,4401,,,
5749,4402,,,
5750,4401,,,
5751,4403,,,
5752,4404,,,
5753,4405,,,
5754,4405,,,
5755,4406,,,
5756,4407,,,
5757,4408,,,
5758,4408,,,
5759,4409,,,
5760,4410,,,
5761,4410,,,
5762,4411,,,
5763,4412,,,
5764,4413,,,
5765,4413,,,
5766,4415,,,
5767,4415,,,
5768,4416,,,
5769,4417,,,
5770,4418,,,
5771,4418,,,
5772,4419,,,
5773,4420,,,
5774,4420,,,
5775,4421,,,
5776,4422,,,
5777,4423,,,
5778,4424,,,
5779,4424,,,
5780,4425,,,
5781,4426,,,
5782,4427,,,
5783,4428,,,
5784,4428,,,
5785,4429,,,
5786,4430,,,
5787,4431,,,
5788,4431,,,
5789,4432,,,
5790,4433,,,
5791,4434,,,
5792,4433,,,
5793,4435,,,
5794,4436,,,
5795,4437,,,
5796,4437,,,
5797,4438,,,
5798,4439,,,
5799,4440,,,
5800,4440,,,
5801,4441,,,
5802,4442,,,
5803,4443,,,
5804,4444,,,
5805,4444,,,
5806,4445,,,
5807,4446,,,
5808,4447,,,
5809,4447,,,
5810,4448,,,
5811,4447,,,
5812,4450,,,
5813,4450,,,
5814,4451,,,
5815,4452,,,
5816,4451,,,
5817,4454,,,
5818,4454,,,
5819,4454,,,
5820,4456,,,
5821,4457,,,
5822,4457,,,
5823,4458,,,
5824,4459,,,
5825,4458,,,
5826,4461,,,
5827,4460,,,
5828,4462,,,
5829,4463,,,
5830,4463,,,
5831,4464,,,
5832,4464,,,
5833,4466,,,
5834,4464,,,
5835,4467,,,
5836,4468,,,
5837,4468,,,
5838,4470,,,
5839,4470,,,
5840,4471,,,
5841,4472,,,
5842,4471,,,
5843,4473,,,
5844,4474,,,
5845,4474,,,
5846,4476,,,
5847,4477,,,
5848,4477,,,
5849,4478,,,
5850,4479,,,
5851,4479,,,
5852,4480,,,
5853,4481,,,
5854,4482,,,
5855,4483,,,
5856,4483,,,
5857,4484,,,
5858,4485,,,
5859,4486,,,
5860,4486,,,
5861,4487,,,
5862,4488,,,
5863,4489,,,
5864,4490,,,
5865,4490,,,
5866,4491,,,
5867,4492,,,
5868,4491,,,
5869,4493,,,
5870,4494,,,
5871,4495,,,
5872,4495,,,
5873,4497,,,
5874,4496,,,
5875,4498,,,
5876,4499,,,
5877,4498,,,
5878,4500,,,
5879,4501,,,
5880,4502,,,
5881,4503,,,
5882,4503,,,
5883,4504,,,
5884,4505,,,
5885,4505,,,
5886,4506,,,
5887,4507,,,
5888,4508,,,
5889,4508,,,
5890,4510,,,
5891,4510,,,
5892,4510,,,
5893,4512,,,
5894,4513,,,
5895,4512,,,
5896,4514,,,
5897,4514,,,
5898,4515,,,
5899,4516,,,
5900,4517,,,
5901,4518,,,
5902,4519,,,
5903,4520,,,
5904,4520,,,
5905,4521,,,
5906,4521,,,
5907,4522,,,
5908,4523,,,
5909,4524,,,
5910,4525,,,
5911,4525,,,
5912,4526,,,
5913,4527,,,
5914,4528,,,
5915,4528,,,
5916,4529,,,
5917,4530,,,
5918,4531,,,
5919,4532,,,
5920,4531,,,
5921,4533,,,
5922,4534,,,
5923,4535,,,
5924,4536,,,
5925,4536,,,
5926,4537,,,
5927,4537,,,
5928,4539,,,
5929,4539,,,
5930,4540,,,
5931,4539,,,
5932,4541,,,
5933,4542,,,
5934,4543,,,
5935,4543,,,
5936,4544,,,
5937,4545,,,
5938,4546,,,
5939,4547,,,
5940,4548,,,
5941,4549,,,
5942,4548,,,
5943,4550,,,
5944,4551,,,
5945,4550,,,
5946,4552,,,
5947,4553,,,
5948,4554,,,
5949,4553,,,
5950,4556,,,
5951,4555,,,
5952,4556,,,
5953,4557,,,
5954,4559,,,
5955,4558,,,
5956,4560,,,
5957,4560,,,
5958,4561,,,
5959,4562,,,
5960,4563,,,
5961,4563,,,
5962,4565,,,
5963,4565,,,
5964,4566,,,
5965,4567,,,
5966,4568,,,
5967,4568,,,
5968,4569,,,
5969,4570,,,
5970,4571,,,
5971,4572,,,
5972,4572,,,
5973,4573,,,
5974,4574,,,
5975,4575,,,
5976,4575,,,
5977,4576,,,
5978,4576,,,
5979,4577,,,
5980,4578,,,
5981,4579,,,
5982,4580,,,
5983,4580,,,
5984,4581,,,
5985,4582,,,
5986,4583,,,
5987,4584,,,
5988,4585,,,
5989,4585,,,
5990,4586,,,
5991,4587,,,
5992,4587,,,
5993,4588,,,
5994,4589,,,
5995,4590,,,
5996,4590,,,
5997,4591,,,
5998,4592,,,
5999,4592,,,
6000,4594,,,
6001,4594,,,
6002,4595,,,
6003,4595,,,
6004,4597,,,
6005,4597,,,
6006,4598,,,
6007,4599,,,
6008,4600,,,
6009,4601,,,
6010,4601,,,
6011,4602,,,
6012,4603,,,
6013,4603,,,
6014,4604,,,
6015,4605,,,
6016,4606,,,
6017,4606,,,
6018,4608,,,
6019,4608,,,
6020,4609,,,
6021,4610,,,
6022,4610,,,
6023,4611,,,
6024,4612,,,
6025,4613,,,
6026,4613,,,
6027,4614,,,
6028,4615,,,
6029,4616,,,
6030,4617,,,
6031,4617,,,
6032,4618,,,
6033,4619,,,
6034,4620,,,
6035,4620,,,
6036,4621,,,
6037,4622,,,
6038,4623,,,
6039,4623,,,
6040,4624,,,
6041,4625,,,
6042,4626,,,
6043,4627,,,
6044,4627,,,
6045,4628,,,
6046,4629,,,
6047,4630,,,
6048,4630,,,
6049,4631,,,
6050,4631,,,
6051,4633,,,
6052,4633,,,
6053,4634,,,
6054,4633,,,
6055,4636,,,
6056,4636,,,
6057,4637,,,
6058,4638,,,
6059,4638,,,
6060,4640,,,
6061,4640,,,
6062,4641,,,
6063,4641,,,
6064,4642,,,
6065,4643,,,
6066,4644,,,
6067,4644,,,
6068,4646,,,
6069,4647,,,
6070,4646,,,
6071,4647,,,
6072,4649,,,
6073,4649,,,
6074,4650,,,
6075,4651,,,
6076,4651,,,
6077,4652,,,
6078,4653,,,
6079,4654,,,
6080,4655,,,
6081,4656,,,
6082,4657,,,
6083,4657,,,
6084,4658,,,
6085,4659,,,
6086,4659,,,
6087,4660,,,
6088,4661,,,
6089,4662,,,
6090,4662,,,
6091,4663,,,
6092,4664,,,
6093,4665,,,
6094,4665,,,
6095,4667,,,
6096,4665,,,
6097,4668,,,
6098,4668,,,
6099,4669,,,
6100,4670,,,
6101,4671,,,
6102,4671,,,
6103,4672,,,
6104,4673,,,
6105,4674,,,
6106,4675,,,
6107,4675,,,
6108,4677,,,
6109,4676,,,
6110,4678,,,
6111,4678,,,
6112,4679,,,
6113,4680,,,
6114,4681,,,
6115,4682,,,
6116,4682,,,
6117,4683,,,
6118,4684,,,
6119,4685,,,
6120,4686,,,
6121,4686,,,
6122,4686,,,
6123,4688,,,
6124,4689,,,
6125,4689,,,
6126,4690,,,
6127,4691,,,
6128,4691,,,
6129,4692,,,
6130,4693,,,
6131,4694,,,
6132,4695,,,
6133,4696,,,
6134,4696,,,
6135,4697,,,
6136,4698,,,
6137,4697,,,
6138,4699,,,
6139,4700,,,
6140,4700,,,
6141,4702,,,
6142,4702,,,
6143,4703,,,
6144,4703,,,
6145,4704,,,
6146,4705,,,
6147,4706,,,
6148,4707,,,
6149,4708,,,
6150,4708,,,
6151,4709,,,
6152,4710,,,
6153,4710,,,
6154,4711,,,
6155,4712,,,
6156,4713,,,
6157,4714,,,
6158,4714,,,
6159,4715,,,
6160,4716,,,
6161,4717,,,
6162,4718,,,
6163,4717,,,
6164,4719,,,
6165,4720,,,
6166,4721,,,
6167,4721,,,
6168,4722,,,
6169,4722,,,
6170,4723,,,
6171,4725,,,
6172,4725,,,
6173,4726,,,
6174,4727,,,
6175,4727,,,
6176,4728,,,
6177,4729,,,
6178,4730,,,
6179,4731,,,
6180,4732,,,
6181,4732,,,
6182,4732,,,
6183,4733,,,
6184,4734,,,
6185,4735,,,
6186,4736,,,
6187,4737,,,
6188,4737,,,
6189,4738,,,
6190,4739,,,
6191,4740,,,
6192,4740,,,
6193,4741,,,
6194,4742,,,
6195,4743,,,
6196,4743,,,
6197,4744,,,
6198,4745,,,
6199,4745,,,
6200,4747,,,
6201,4747,,,
6202,4748,,,
6203,4749,,,
6204,4750,,,
6205,4751,,,
6206,4751,,,
6207,4752,,,
6208,4752,,,
6209,4754,,,
6210,4755,,,
6211,4754,,,
6212,4756,,,
6213,4757,,,
6214,4757,,,
6215,4758,,,
6216,4759,,,
6217,4760,,,
6218,4761,,,
6219,4761,,,
6220,4762,,,
6221,4763,,,
6222,4764,,,
6223,4763,,,
6224,4765,,,
6225,4766,,,
6226,4767,,,
6227,4766,,,
6228,4768,,,
6229,4769,,,
6230,4769,,,
6231,4770,,,
6232,4771,,,
6233,4772,,,
6234,4773,,,
6235,4773,,,
6236,4775,,,
6237,4774,,,
6238,4776,,,
6239,4776,,,
6240,4777,,,
6241,4778,,,
6242,4779,,,
6243,4780,,,
6244,4781,,,
6245,4781,,,
6246,4782,,,
6247,4782,,,
6248,4783,,,
6249,4784,,,
6250,4785,,,
6251,4785,,,
6252,4786,,,
6253,4787,,,
6254,4788,,,
6255,4788,,,
6256,4790,,,
6257,4790,,,
6258,4791,,,
6259,4792,,,
6260,4793,,,
6261,4792,,,
6262,4794,,,
6263,4792,,,
6264,4796,,,
6265,4796,,,
6266,4797,,,
6267,4798,,,
6268,4798,,,
6269,4800,,,
6270,4800,,,
6271,4801,,,
6272,4802,,,
6273,4803,,,
6274,4804,,,
6275,4803,,,
6276,4805,,,
6277,4806,,,
6278,4805,,,
6279,4807,,,
6280,4808,,,
6281,4809,,,
6282,4809,,,
6283,4810,,,
6284,4810,,,
6285,4811,,,
6286,4813,,,
6287,4813,,,
6288,4814,,,
6289,4815,,,
6290,4815,,,
6291,4816,,,
6292,4817,,,
6293,4818,,,
6294,4819,,,
6295,4819,,,
6296,4820,,,
6297,4820,,,
6298,4822,,,
6299,4823,,,
6300,4822,,,
6301,4824,,,
6302,4824,,,
6303,4826,,,
6304,4827,,,
6305,4826,,,
6306,4828,,,
6307,4829,,,
6308,4829,,,
6309,4830,,,
6310,4831,,,
6311,4831,,,
6312,4832,,,
6313,4833,,,
6314,4833,,,
6315,4835,,,
6316,4836,,,
6317,4836,,,
6318,4837,,,
6319,4838,,,
6320,4838,,,
6321,4839,,,
6322,4840,,,
6323,4841,,,
6324,4842,,,
6325,4843,,,
6326,4843,,,
6327,4844,,,
6328,4844,,,
6329,4845,,,
6330,4846,,,
6331,4847,,,
6332,4847,,,
6333,4848,,,
6334,4849,,,
6335,4850,,,
6336,4851,,,
6337,4851,,,
6338,4852,,,
6339,4853,,,
6340,4854,,,
6341,4854,,,
6342,4856,,,
6343,4855,,,
6344,4856,,,
6345,4857,,,
6346,4858,,,
6347,4859,,,
6348,4860,,,
6349,4860,,,
6350,4862,,,
6351,4862,,,
6352,4863,,,
6353,4864,,,
6354,4865,,,
6355,4865,,,
6356,4866,,,
6357,4867,,,
6358,4867,,,
6359,4868,,,
6360,4869,,,
6361,4870,,,
6362,4870,,,
6363,4871,,,
6364,4872,,,
6365,4873,,,
6366,4874,,,
6367,4873,,,
6368,4875,,,
6369,4876,,,
6370,4877,,,
6371,4877,,,
6372,4878,,,
6373,4879,,,
6374,4880,,,
6375,4881,,,
6376,4882,,,
6377,4882,,,
6378,4883,,,
6379,4884,,,
6380,4885,,,
6381,4884,,,
6382,4886,,,
6383,4887,,,
6384,4887,,,
6385,4888,,,
6386,4889,,,
6387,4890,,,
6388,4891,,,
6389,4890,,,
6390,4892,,,
6391,4893,,,
6392,4893,,,
6393,4895,,,
6394,4895,,,
6395,4896,,,
6396,4897,,,
6397,4897,,,
6398,4898,,,
6399,4898,,,
6400,4900,,,
6401,4901,,,
6402,4901,,,
6403,4902,,,
6404,4903,,,
6405,4903,,,
6406,4905,,,
6407,4905,,,
6408,4906,,,
6409,4907,,,
6410,4907,,,
6411,4908,,,
6412,4909,,,
6413,4910,,,
6414,4910,,,
6415,4912,,,
6416,4911,,,
6417,4912,,,
6418,4914,,,
6419,4914,,,
6420,4915,,,
6421,4916,,,
6422,4916,,,
6423,4917,,,
6424,4918,,,
6425,4919,,,
6426,4920,,,
6427,4921,,,
6428,4920,,,
6429,4922,,,
6430,4923,,,
6431,4923,,,
6432,4924,,,
6433,4925,,,
6434,4925,,,
6435,4927,,,
6436,4926,,,
6437,4928,,,
6438,4929,,,
6439,4929,,,
6440,4931,,,
6441,4930,,,
6442,4931,,,
6443,4933,,,
6444,4934,,,
6445,4934,,,
6446,4935,,,
6447,4935,,,
6448,4936,,,
6449,4937,,,
6450,4938,,,
6451,4939,,,
6452,4940,,,
6453,4941,,,
6454,4941,,,
6455,4942,,,
6456,4942,,,
6457,4943,,,
6458,4944,,,
6459,4945,,,
6460,4946,,,
6461,4947,,,
6462,4946,,,
6463,4948,,,
6464,4949,,,
6465,4950,,,
6466,4949,,,
6467,4951,,,
6468,4951,,,
6469,4952,,,
6470,4953,,,
6471,4954,,,
6472,4955,,,
6473,4955,,,
6474,4956,,,
6475,4957,,,
6476,4958,,,
6477,4959,,,
6478,4960,,,
6479,4960,,,
6480,4961,,,
6481,4962,,,
6482,4962,,,
6483,4963,,,
6484,4964,,,
6485,4965,,,
6486,4965,,,
6487,4966,,,
6488,4967,,,
6489,4968,,,
6490,4969,,,
6491,4970,,,
6492,4970,,,
6493,4971,,,
6494,4972,,,
6495,4973,,,
6496,4973,,,
6497,4974,,,
6498,4975,,,
6499,4975,,,
6500,4976,,,
6501,4977,,,
6502,4976,,,
6503,4979,,,
6504,4980,,,
6505,4979,,,
6506,4981,,,
6507,4981,,,
6508,4982,,,
6509,4984,,,
6510,4982,,,
6511,4985,,,
6512,4985,,,
6513,4987,,,
6514,4986,,,
6515,4988,,,
6516,4988,,,
6517,4990,,,
6518,4990,,,
6519,4991,,,
6520,4992,,,
6521,4992,,,
6522,4993,,,
6523,4994,,,
6524,4995,,,
6525,4995,,,
6526,4996,,,
6527,4997,,,
6528,4998,,,
6529,4998,,,
6530,5000,,,
6531,5000,,,
6532,5001,,,
6533,5002,,,
6534,5002,,,
6535,5003,,,
6536,5004,,,
6537,5004,,,
6538,5005,,,
6539,5006,,,
6540,5007,,,
6541,5008,,,
6542,5008,,,
6543,5009,,,
6544,5010,,,
6545,5011,,,
6546,5011,,,
6547,5012,,,
6548,5013,,,
6549,5014,,,
6550,5015,,,
6551,5016,,,
6552,5016,,,
6553,5017,,,
6554,5018,,,
6555,5017,,,
6556,5019,,,
6557,5019,,,
6558,5021,,,
6559,5021,,,
6560,5022,,,
6561,5023,,,
6562,5024,,,
6563,5025,,,
6564,5024,,,
6565,5026,,,
6566,5027,,,
6567,5028,,,
6568,5029,,,
6569,5029,,,
6570,5030,,,
6571,5031,,,
6572,5030,,,
6573,5032,,,
6574,5033,,,
6575,5034,,,
6576,5034,,,
6577,5035,,,
6578,5036,,,
6579,5037,,,
6580,5038,,,
6581,5039,,,
6582,5039,,,
6583,5039,,,
6584,5041,,,
6585,5042,,,
6586,5041,,,
6587,5043,,,
6588,5044,,,
6589,5044,,,
6590,5045,,,
6591,5046,,,
6592,5046,,,
6593,5048,,,
6594,5048,,,
6595,5049,,,
6596,5049,,,
6597,5051,,,
6598,5051,,,
6599,5052,,,
6600,5052,,,
6601,5054,,,
6602,5054,,,
6603,5055,,,
6604,5056,,,
6605,5057,,,
6606,5058,,,
6607,5058,,,
6608,5059,,,
6609,5060,,,
6610,5061,,,
6611,5061,,,
6612,5062,,,
6613,5063,,,
6614,5064,,,
6615,5064,,,
6616,5065,,,
6617,5066,,,
6618,5066,,,
6619,5068,,,
6620,5068,,,
6621,5069,,,
6622,5070,,,
6623,5069,,,
6624,5071,,,
6625,5072,,,
6626,5071,,,
6627,5073,,,
6628,5074,,,
6629,5075,,,
6630,5076,,,
6631,5077,,,
6632,5077,,,
6633,5078,,,
6634,5079,,,
6635,5080,,,
6636,5081,,,
6637,5081,,,
6638,5082,,,
6639,5083,,,
6640,5084,,,
6641,5084,,,
6642,5085,,,
6643,5085,,,
6644,5086,,,
6645,5088,,,
6646,5087,,,
6647,5089,,,
6648,5088,,,
6649,5091,,,
6650,5091,,,
6651,5092,,,
6652,5093,,,
6653,5092,,,
6654,5094,,,
6655,5095,,,
6656,5095,,,
6657,5096,,,
6658,5097,,,
6659,5098,,,
6660,5099,,,
6661,5100,,,
6662,5100,,,
6663,5101,,,
6664,5102,,,
6665,5103,,,
6666,5103,,,
6667,5104,,,
6668,5105,,,
6669,5104,,,
6670,5107,,,
6671,5107,,,
6672,5108,,,
6673,5109,,,
6674,5110,,,
6675,5110,,,
6676,5111,,,
6677,5112,,,
6678,5112,,,
6679,5113,,,
6680,5114,,,
6681,5115,,,
6682,5115,,,
6683,5117,,,
6684,5116,,,
6685,5118,,,
6686,5118,,,
6687,5119,,,
6688,5121,,,
6689,5120,,,
6690,5121,,,
6691,5122,,,
6692,5123,,,
6693,5124,,,
6694,5125,,,
6695,5125,,,
6696,5126,,,
6697,5127,,,
6698,5128,,,
6699,5129,,,
6700,5129,,,
6701,5130,,,
6702,5131,,,
6703,5132,,,
6704,5133,,,
6705,5132,,,
6706,5134,,,
6707,5134,,,
6708,5135,,,
6709,5137,,,
6710,5136,,,
6711,5138,,,
6712,5138,,,
6713,5140,,,
6714,5139,,,
6715,5141,,,
6716,5142,,,
6717,5142,,,
6718,5143,,,
6719,5144,,,
6720,5145,,,
6721,5145,,,
6722,5146,,,
6723,5147,,,
6724,5148,,,
6725,5149,,,
6726,5150,,,
6727,5150,,,
6728,5151,,,
6729,5151,,,
6730,5152,,,
6731,5153,,,
6732,5153,,,
6733,5155,,,
6734,5155,,,
6735,5156,,,
6736,5157,,,
6737,5158,,,
6738,5159,,,
6739,5160,,,
6740,5160,,,
6741,5161,,,
6742,5161,,,
6743,5163,,,
6744,5162,,,
6745,5164,,,
6746,5165,,,
6747,5165,,,
6748,5166,,,
6749,5167,,,
6750,5168,,,
6751,5167,,,
6752,5169,,,
6753,5170,,,
6754,5171,,,
6755,5172,,,
6756,5171,,,
6757,5173,,,
6758,5173,,,
6759,5175,,,
6760,5175,,,
6761,5176,,,
6762,5177,,,
6763,5178,,,
6764,5179,,,
6765,5179,,,
6766,5180,,,
6767,5181,,,
6768,5182,,,
6769,5182,,,
6770,5183,,,
6771,5184,,,
6772,5184,,,
6773,5186,,,
6774,5185,,,
6775,5187,,,
6776,5188,,,
6777,5189,,,
6778,5189,,,
6779,5190,,,
6780,5191,,,
6781,5191,,,
6782,5192,,,
6783,5191,,,
6784,5194,,,
6785,5195,,,
6786,5195,,,
6787,5196,,,
6788,5197,,,
6789,5198,,,
6790,5199,,,
6791,5199,,,
6792,5200,,,
6793,5201,,,
6794,5201,,,
6795,5202,,,
6796,5203,,,
6797,5204,,,
6798,5205,,,
6799,5206,,,
6800,5205,,,
6801,5207,,,
6802,5208,,,
6803,5208,,,
6804,5209,,,
6805,5209,,,
6806,5211,,,
6807,5211,,,
6808,5212,,,
6809,5213,,,
6810,5214,,,
6811,5215,,,
6812,5215,,,
6813,5215,,,
6814,5217,,,
6815,5217,,,
6816,5218,,,
6817,5219,,,
6818,5220,,,
6819,5221,,,
6820,5222,,,
6821,5221,,,
6822,5223,,,
6823,5224,,,
6824,5225,,,
6825,5225,,,
6826,5226,,,
6827,5226,,,
6828,5228,,,
6829,5227,,,
6830,5229,,,
6831,5230,,,
6832,5231,,,
6833,5231,,,
6834,5232,,,
6835,5233,,,
6836,5234,,,
6837,5234,,,
6838,5235,,,
6839,5236,,,
6840,5237,,,
6841,5237,,,
6842,5238,,,
6843,5239,,,
6844,5239,,,
6845,5241,,,
6846,5241,,,
6847,5242,,,
6848,5242,,,
6849,5244,,,
6850,5244,,,
6851,5245,,,
6852,5246,,,
6853,5247,,,
6854,5248,,,
6855,5247,,,
6856,5249,,,
6857,5249,,,
6858,5250,,,
6859,5251,,,
6860,5250,,,
6861,5252,,,
6862,5253,,,
6863,5254,,,
6864,5255,,,
6865,5256,,,
6866,5256,,,
6867,5257,,,
6868,5258,,,
6869,5258,,,
6870,5259,,,
6871,5261,,,
6872,5261,,,
6873,5262,,,
6874,5263,,,
6875,5264,,,
6876,5263,,,
6877,5265,,,
6878,5265,,,
6879,5266,,,
6880,5267,,,
6881,5268,,,
6882,5269,,,
6883,5269,,,
6884,5270,,,
6885,5271,,,
6886,5272,,,
6887,5272,,,
6888,5273,,,
6889,5274,,,
6890,5275,,,
6891,5275,,,
6892,5277,,,
6893,5277,,,
6894,5278,,,
6895,5279,,,
6896,5280,,,
6897,5280,,,
6898,5281,,,
6899,5282,,,
6900,5283,,,
6901,5284,,,
6902,5283,,,
6903,5285,,,
6904,5284,,,
6905,5286,,,
6906,5287,,,
6907,5288,,,
6908,5289,,,
6909,5289,,,
6910,5290,,,
6911,5291,,,
6912,5292,,,
6913,5293,,,
6914,5293,,,
6915,5294,,,
6916,5295,,,
6917,5296,,,
6918,5296,,,
6919,5297,,,
6920,5298,,,
6921,5299,,,
6922,5299,,,
6923,5300,,,
6924,5301,,,
6925,5301,,,
6926,5302,,,
6927,5303,,,
6928,5304,,,
6929,5305,,,
6930,5305,,,
6931,5307,,,
6932,5305,,,
6933,5308,,,
6934,5309,,,
6935,5309,,,
6936,5310,,,
6937,5311,,,
6938,5312,,,
6939,5312,,,
6940,5313,,,
6941,5314,,,
6942,5314,,,
6943,5315,,,
6944,5316,,,
